VentaID,FechaVenta,HoraVenta,SucursalNombre,CiudadSucursal,VendedorNombre,ClienteNombre,GeneroCliente,EdadCliente,EmailCliente,TelefonoCliente,DireccionCliente,MetodoPago,NombreProducto1,MarcaProducto1,CantidadProducto1,PrecioUnitarioProducto1,SubtotalProducto1,NombreProducto2,MarcaProducto2,CantidadProducto2,PrecioUnitarioProducto2,SubtotalProducto2,NombreProducto3,MarcaProducto3,CantidadProducto3,PrecioUnitarioProducto3,SubtotalProducto3,DescuentoVenta,TotalVenta,AñoVenta,MesVenta
28885,19/09/2023,09:39 p. m.,TechCore Cali,Cali,Rosendo Barberá Cordero,Encarnita López Borrell,F,50,No especificado,+34 921 868 869,cll 35 #42-71,Transferencia,Samsung Galaxy Book Flex,Samsung,1,5600000,5600000,Dell Inspiron 15,Dell,10.0,30000000.0,30000000.0,Asus ROG Strix G15,Asus,10.0,64000000.0,64000000.0,5,142500000,2023,9
28886,22/06/2021,04:41 a. m.,TechCore Medellín #1,Medellín,Ana Sofía Llopis Blázquez,Ovidio Lopez Río,M,38,ovidio62@gmail.com,+34 947 35 92 13,cll 50 #59-39,Tarjeta Débito,Apple MacBook Pro 14,Apple,1,8000000,8000000,Microsoft Surface Laptop 4,Microsoft,10.0,52000000.0,52000000.0,,,,,,0,132000000,2021,6
28887,26/06/2016,07:58 a. m.,TechCore Cali,Cali,Florencio Iker Vara Nebot,Joaquín Curro Alba Rius,M,26,joaquín61@yahoo.com,+34879 897 550,cra 36 #75-79,Tarjeta Débito,HP Omen 16,HP,1,6000000,6000000,,,,,,,,,,,0,60000000,2016,6
28888,22/07/2017,07:53 a. m.,TechCore Cali,Cali,Rosendo Barberá Cordero,Miguela Figuerola Juan,F,31,miguela3@gmail.com,+34 983 767 637,cra 38 #69-50,Tarjeta Débito,Lenovo IdeaPad 5,Lenovo,1,2800000,2800000,,,,,,,,,,,0,28000000,2017,7
28889,15/10/2021,03:06 p. m.,TechCore Medellín #1,Medellín,Ana Sofía Llopis Blázquez,Pelayo Conesa-Leon,M,43,pelayo56@hotmail.com,+34877127355,cll 37 #40-69,Tarjeta Crédito,Apple MacBook Air M1,Apple,1,5500000,5500000,Acer Aspire 5,Acer,20.0,20000000.0,40000000.0,HP Spectre x360,HP,20.0,52000000.0,104000000.0,1,179100000,2021,10
28890,01/07/2025,10:44 a. m.,TechCore Bogotá #2,Bogotá,Eloísa Plaza Hurtado,Amancio Luna-Alfaro,M,39,amancio99@hotmail.com,+34 821578075,cll 18 #27-71,Billetera Digital,Acer Aspire 5,Acer,1,2000000,2000000,Lenovo ThinkPad X1 Carbon,Lenovo,10.0,68000000.0,68000000.0,Apple MacBook Pro 14,Apple,10.0,80000000.0,80000000.0,0,168000000,2025,7
28891,30/10/2016,12:23 a. m.,TechCore Medellín #1,Medellín,Ana Sofía Llopis Blázquez,Dimas Ruiz-Arribas,M,36,dimas33@hotmail.com,+34820 86 54 68,cra 2 #69-16,Efectivo,Asus ZenBook 14,Asus,1,3800000,3800000,,,,,,,,,,,0,38000000,2016,10
28892,02/07/2015,06:32 a. m.,TechCore Medellín #1,Medellín,Dominga del Alcántara,Plácido Conde Berenguer,M,29,plácido83@hotmail.com,+34 845 41 03 29,cll 21 #5-98,Tarjeta Crédito,HP Spectre x360,HP,1,5200000,5200000,Lenovo Yoga 7i,Lenovo,20.0,44000000.0,88000000.0,Lenovo IdeaPad 5,Lenovo,10.0,28000000.0,28000000.0,0,168000000,2015,7
28893,19/05/2017,12:56 p. m.,TechCore Cali,Cali,Rosendo Barberá Cordero,Clemente Villaverde Cortes,M,18,clemente76@gmail.com,+34747696451,cll 22 #9-85,Tarjeta Crédito,Apple iMac 24,Apple,1,6400000,6400000,HP Omen 16,HP,20.0,60000000.0,120000000.0,Asus ZenBook 14,Asus,10.0,38000000.0,38000000.0,0,222000000,2017,5
28894,09/03/2016,09:18 p. m.,TechCore Medellín #1,Medellín,Eusebia Jara Macias,Gloria Mesa Echevarría,F,27,gloria23@yahoo.com,+34 901 65 58 75,cra 65 #88-69,Tarjeta Crédito,Asus TUF Gaming A15,Asus,1,4800000,4800000,,,,,,,,,,,0,48000000,2016,3
28895,04/11/2016,08:34 a. m.,TechCore Medellín #2,Medellín,Claudia Sastre-Quintero,Che Jafet Adán Canet,M,33,che84@gmail.com,+34844980171,cll 80 #20-16,Tarjeta Crédito,Asus TUF Gaming A15,Asus,2,4800000,9600000,Acer Swift 3,Acer,10.0,26000000.0,26000000.0,Dell Inspiron 15,Dell,10.0,30000000.0,30000000.0,1,136800000,2016,11
28896,11/08/2016,01:16 p. m.,TechCore Medellín #1,Medellín,Liliana Jordá Armengol,Leoncio Rivas Fonseca,M,23,leoncio52@hotmail.com,+34921685350,cra 71 #34-56,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo,2,6800000,13600000,Lenovo IdeaPad 5,Lenovo,10.0,28000000.0,28000000.0,,,,,,0,164000000,2016,8
28897,07/06/2021,05:07 p. m.,TechCore Bogotá #2,Bogotá,Herminia Meléndez-Huguet,Julián Verdú,M,25,julián73@gmail.com,+34872 72 00 32,cll 25 #3-64,Tarjeta Crédito,Lenovo Yoga 7i,Lenovo,2,4400000,8800000,,,,,,,,,,,0,88000000,2021,6
28898,21/08/2017,10:43 p. m.,TechCore Medellín #1,Medellín,Eusebia Jara Macias,Melchor Redondo Caro,M,46,No especificado,+34885643520,cll 30 #86-79,Transferencia,Apple MacBook Air M1,Apple,1,5500000,5500000,Lenovo IdeaPad 5,Lenovo,20.0,28000000.0,56000000.0,Microsoft Surface Pro 9,Microsoft,20.0,44000000.0,88000000.0,0,199000000,2017,8
28899,31/10/2016,04:03 p. m.,TechCore Pereira,Pereira,Amílcar Ortega-Alberto,Silvia Palomo Santana,F,36,silvia66@hotmail.com,+34 888851004,cra 57 #86-92,Tarjeta Débito,Apple MacBook Pro 16,Apple,1,9600000,9600000,Dell Inspiron 15,Dell,20.0,30000000.0,60000000.0,,,,,,0,156000000,2016,10
28900,01/09/2015,10:24 a. m.,TechCore Medellín #1,Medellín,Ibán López Córdoba,Fabiola Nogueira Barriga,F,41,fabiola56@yahoo.com,+34820 39 31 36,cra 28 #56-4,Billetera Digital,Lenovo Yoga 7i,Lenovo,2,4400000,8800000,Apple MacBook Pro 14,Apple,10.0,80000000.0,80000000.0,Samsung Galaxy Book Pro,Samsung,20.0,48000000.0,96000000.0,0,264000000,2015,9
28901,23/01/2025,03:28 a. m.,TechCore Medellín #2,Medellín,Almudena Adelaida Lledó Garrido,Jonatan Burgos Palacio,M,28,jonatan34@yahoo.com,+34 872338998,cll 83 #2-12,Tarjeta Crédito,Microsoft Surface Laptop 4,Microsoft,2,5200000,10400000,,,,,,,,,,,5,98800000,2025,1
28902,17/09/2017,05:49 a. m.,TechCore Pereira,Pereira,Carina Parejo Carranza,Marcio Belmonte-Garcés,M,51,marcio97@hotmail.com,+34982 689 939,cll 31 #47-47,Tarjeta Débito,Samsung Galaxy Book Pro,Samsung,1,4800000,4800000,,,,,,,,,,,0,48000000,2017,9
28903,22/01/2023,01:35 a. m.,TechCore Bogotá #1,Bogotá,Aura del Bermúdez,Benigna Santiago Calzada,F,44,No especificado,+34 807023850,cra 90 #28-8,Transferencia,Dell Alienware m15,Dell,2,8000000,16000000,Acer Aspire 5,Acer,10.0,20000000.0,20000000.0,,,,,,0,180000000,2023,1
28904,09/12/2022,12:21 a. m.,TechCore Bogotá #1,Bogotá,Evaristo Guillen Peña,Pastor Villa Arana,M,46,pastor34@yahoo.com,+34846103902,cll 63 #22-40,Tarjeta Crédito,HP Envy 13,HP,2,4000000,8000000,Dell XPS 13,Dell,20.0,48000000.0,96000000.0,,,,,,0,176000000,2022,12
28905,15/12/2014,08:37 a. m.,TechCore Bogotá #1,Bogotá,Poncio Gabriel Poza Acedo,Liliana Baeza Benítez,F,32,liliana79@gmail.com,+34 843 180 960,cll 23 #32-57,No especificado,HP Envy 13,HP,2,4000000,8000000,Dell Alienware m15,Dell,20.0,80000000.0,160000000.0,Asus TUF Gaming A15,Asus,10.0,48000000.0,48000000.0,0,288000000,2014,12
28906,06/11/2022,04:36 p. m.,TechCore Bogotá #2,Bogotá,Olivia Armas Ayuso,Jose Miguel Cordero Peral,M,40,jose36@gmail.com,+34720 94 43 02,cra 44 #70-11,Tarjeta Crédito,Apple MacBook Pro 16,Apple,2,9600000,19200000,Lenovo IdeaPad 5,Lenovo,10.0,28000000.0,28000000.0,Apple MacBook Pro 14,Apple,10.0,80000000.0,80000000.0,0,300000000,2022,11
28907,17/02/2019,10:40 a. m.,TechCore Bogotá #2,Bogotá,Olivia Armas Ayuso,Sebastián Cruz Perales,M,18,sebastián58@hotmail.com,+34 886 649 933,cra 50 #88-48,Tarjeta Crédito,Samsung Galaxy Book Odyssey,Samsung,2,6800000,13600000,HP Spectre x360,HP,10.0,52000000.0,52000000.0,MSI GF65 Thin,MSI,20.0,44000000.0,88000000.0,0,276000000,2019,2
28908,08/04/2015,08:00 p. m.,TechCore Medellín #2,Medellín,Juanito Diaz,Vicente Contreras Miguel,M,30,vicente22@hotmail.com,+34 816 71 23 33,cra 42 #14-32,No especificado,Acer Aspire 5,Acer,1,2000000,2000000,Dell Inspiron 15,Dell,20.0,30000000.0,60000000.0,Apple iMac 24,Apple,10.0,64000000.0,64000000.0,0,144000000,2015,4
28909,31/03/2021,08:40 a. m.,TechCore Bogotá #1,Bogotá,Griselda Arnaiz Palacio,Gertrudis Nazaret Ferrera Jove,F,46,gertrudis75@yahoo.com,+34 865815581,cra 7 #47-7,Billetera Digital,Lenovo Legion 5 Pro,Lenovo,1,7200000,7200000,HP Spectre x360,HP,20.0,52000000.0,104000000.0,HP Omen 16,HP,20.0,60000000.0,120000000.0,0,296000000,2021,3
28910,23/12/2016,04:49 a. m.,TechCore Medellín #1,Medellín,Ana Sofía Llopis Blázquez,Segismundo Arnau-Mármol,M,23,segismundo58@hotmail.com,+34872 818 318,cra 63 #99-34,Tarjeta Crédito,Lenovo Legion 5 Pro,Lenovo,1,7200000,7200000,Lenovo ThinkPad X1 Carbon,Lenovo,10.0,68000000.0,68000000.0,Lenovo Yoga 7i,Lenovo,10.0,44000000.0,44000000.0,0,184000000,2016,12
28911,17/08/2025,08:16 a. m.,TechCore Cali,Cali,Jacinta Juárez Marín,Susanita Neira Villaverde,F,41,susanita46@hotmail.com,+34814 95 65 21,cll 64 #66-33,Tarjeta Crédito,Lenovo Legion 5 Pro,Lenovo,1,7200000,7200000,,,,,,,,,,,0,72000000,2025,8
28912,30/12/2018,04:02 a. m.,TechCore Bogotá #2,Bogotá,Edu Juan Pedraza,Teresita Gomez,F,48,teresita62@yahoo.com,+34986 493 188,cll 78 #76-60,Efectivo,Asus ZenBook 14,Asus,1,3800000,3800000,Acer Swift 3,Acer,10.0,26000000.0,26000000.0,Dell Alienware m15,Dell,20.0,80000000.0,160000000.0,0,224000000,2018,12
28913,06/05/2021,12:12 a. m.,TechCore Bogotá #1,Bogotá,Poncio Gabriel Poza Acedo,Carmen Real,F,34,carmen79@gmail.com,+34988408577,cra 77 #17-82,Tarjeta Débito,Dell XPS 13,Dell,2,4800000,9600000,Dell Latitude 7420,Dell,20.0,56000000.0,112000000.0,Apple MacBook Air M1,Apple,10.0,55000000.0,55000000.0,0,263000000,2021,5
28914,02/10/2022,07:14 p. m.,TechCore Bogotá #1,Bogotá,Evaristo Guillen Peña,Raquel Corbacho Jerez,F,39,raquel98@yahoo.com,+34 832397464,cra 16 #67-76,Tarjeta Crédito,HP Omen 16,HP,1,6000000,6000000,Dell XPS 13,Dell,20.0,48000000.0,96000000.0,Apple MacBook Pro 14,Apple,20.0,80000000.0,160000000.0,0,316000000,2022,10
28915,17/09/2021,05:36 p. m.,TechCore Bogotá #2,Bogotá,Eloísa Plaza Hurtado,Natalia de Solé,F,47,natalia89@gmail.com,+34976 89 81 24,cra 38 #98-72,Tarjeta Crédito,HP Envy 13,HP,2,4000000,8000000,,,,,,,,,,,0,80000000,2021,9
28916,20/08/2023,11:48 p. m.,TechCore Bogotá #1,Bogotá,Griselda Arnaiz Palacio,Francisca Trujillo Pinilla,F,30,francisca26@hotmail.com,+34 830013056,cll 42 #39-55,Efectivo,Dell Alienware m15,Dell,2,8000000,16000000,,,,,,,,,,,5,152000000,2023,8
28917,28/10/2024,07:35 a. m.,TechCore Medellín #1,Medellín,Eusebia Jara Macias,Calixta Oliveras Cózar,F,47,calixta54@hotmail.com,+34 820 096 267,cra 67 #59-35,Transferencia,Acer Aspire 5,Acer,2,2000000,4000000,,,,,,,,,,,5,38000000,2024,10
28918,26/08/2015,03:32 a. m.,TechCore Medellín #1,Medellín,Ana Sofía Llopis Blázquez,Jordi del Solera,M,19,jordi96@hotmail.com,+34844377339,cra 26 #9-38,No especificado,Apple MacBook Pro 16,Apple,2,9600000,19200000,Dell Latitude 7420,Dell,20.0,56000000.0,112000000.0,,,,,,0,304000000,2015,8
28919,12/06/2025,10:30 a. m.,TechCore Bogotá #2,Bogotá,Herminia Meléndez-Huguet,David Arregui Cornejo,M,35,david3@yahoo.com,+34 848 477 469,cll 39 #40-10,Billetera Digital,Acer Swift 3,Acer,2,2600000,5200000,HP Spectre x360,HP,10.0,52000000.0,52000000.0,HP Pavilion 15,HP,20.0,35000000.0,70000000.0,5,165300000,2025,6
28920,12/06/2021,05:24 p. m.,TechCore Medellín #1,Medellín,Liliana Jordá Armengol,Martin Benavente Llanos,M,33,martin56@yahoo.com,+34 941487496,cll 30 #81-91,Tarjeta Débito,HP Spectre x360,HP,2,5200000,10400000,,,,,,,,,,,0,104000000,2021,6
28921,20/05/2024,09:52 a. m.,TechCore Bogotá #1,Bogotá,Evaristo Guillen Peña,Tamara Torres Mayo,F,46,tamara11@yahoo.com,+34 941245262,cll 28 #45-2,Billetera Digital,Lenovo IdeaPad 5,Lenovo,2,2800000,5600000,Lenovo Yoga 7i,Lenovo,10.0,44000000.0,44000000.0,Lenovo ThinkPad X1 Carbon,Lenovo,20.0,68000000.0,136000000.0,0,236000000,2024,5
28922,26/01/2021,08:45 p. m.,TechCore Medellín #1,Medellín,Eusebia Jara Macias,Cruz Noemí Buendía Almansa,F,23,cruz81@yahoo.com,+34729 373 764,cra 40 #59-2,Tarjeta Crédito,HP Spectre x360,HP,1,5200000,5200000,,,,,,,,,,,0,52000000,2021,1
28923,22/10/2017,07:31 a. m.,TechCore Medellín #1,Medellín,Ibán López Córdoba,Luciano Cueto Clemente,M,28,luciano8@yahoo.com,+34 921 38 72 89,cll 27 #61-63,Efectivo,Microsoft Surface Pro 9,Microsoft,1,4400000,4400000,Apple MacBook Pro 14,Apple,10.0,80000000.0,80000000.0,,,,,,0,124000000,2017,10
28924,31/03/2025,06:49 p. m.,TechCore Bogotá #1,Bogotá,María Belén Alegria Camps,Florina Ródenas Barrera,F,26,florina82@hotmail.com,+34927 392 934,cll 61 #28-94,Tarjeta Débito,Acer Swift 3,Acer,1,2600000,2600000,Lenovo IdeaPad 5,Lenovo,10.0,28000000.0,28000000.0,MSI GF65 Thin,MSI,20.0,44000000.0,88000000.0,0,142000000,2025,3
28925,31/05/2019,11:41 p. m.,TechCore Medellín #1,Medellín,Ibán López Córdoba,Felipe del Haro,M,49,felipe62@yahoo.com,+34943 437 371,cra 5 #13-84,Billetera Digital,Lenovo Yoga 7i,Lenovo,2,4400000,8800000,,,,,,,,,,,0,88000000,2019,5
28926,15/03/2015,04:45 p. m.,TechCore Medellín #2,Medellín,Luisina Lasa,Flora Marín Izquierdo,F,48,flora60@gmail.com,+34972 900 330,cra 34 #77-15,Transferencia,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,Apple MacBook Pro 16,Apple,10.0,96000000.0,96000000.0,Dell Latitude 7420,Dell,10.0,56000000.0,56000000.0,0,220000000,2015,3
28927,02/08/2015,08:17 p. m.,TechCore Bogotá #1,Bogotá,Evaristo Guillen Peña,Eladio Ocaña Tur,M,19,eladio20@gmail.com,+34 824 778 704,cll 85 #26-92,Tarjeta Débito,Asus VivoBook 15,Asus,1,2400000,2400000,HP Envy 13,HP,10.0,40000000.0,40000000.0,,,,,,0,64000000,2015,8
28928,07/11/2015,09:25 p. m.,TechCore Medellín #1,Medellín,Eusebia Jara Macias,Juan Antonio Martín Avilés,M,20,juan37@gmail.com,+34 948 643 934,cll 80 #89-48,Tarjeta Débito,Acer Predator Helios 300,Acer,2,5600000,11200000,Apple MacBook Air M1,Apple,10.0,55000000.0,55000000.0,,,,,,1,150300000,2015,11
28929,27/10/2021,02:10 p. m.,TechCore Cali,Cali,Rosendo Barberá Cordero,Nilo Garrido,M,20,nilo26@hotmail.com,+34 882 41 83 13,cra 75 #90-6,No especificado,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,,,,,,,,,,,5,64600000,2021,10
28930,19/03/2017,04:22 a. m.,TechCore Bogotá #1,Bogotá,Aura del Bermúdez,Raimundo Salvà,M,37,raimundo37@gmail.com,+34 806 08 93 34,cll 46 #65-10,Transferencia,Acer Swift 3,Acer,1,2600000,2600000,Samsung Galaxy Chromebook 2,Samsung,20.0,20000000.0,40000000.0,,,,,,0,66000000,2017,3
28931,22/08/2018,08:38 a. m.,TechCore Bogotá #2,Bogotá,Eloísa Plaza Hurtado,Hilda Galán Galván,F,43,hilda32@hotmail.com,+34841 499 678,cll 6 #69-43,Tarjeta Crédito,Dell XPS 13,Dell,2,4800000,9600000,Lenovo IdeaPad 5,Lenovo,20.0,28000000.0,56000000.0,,,,,,1,136800000,2018,8
28932,01/03/2020,10:55 p. m.,TechCore Medellín #1,Medellín,Liliana Jordá Armengol,Leopoldo Ignacio Pozuelo Royo,M,47,leopoldo61@gmail.com,+34 882 141 873,cra 16 #8-31,Transferencia,Lenovo IdeaPad 5,Lenovo,1,2800000,2800000,Acer Nitro 5,Acer,10.0,40000000.0,40000000.0,Asus ROG Strix G15,Asus,20.0,64000000.0,128000000.0,0,196000000,2020,3
28933,06/03/2018,10:05 a. m.,TechCore Cali,Cali,Basilio Marcos Barrena,Amaro Salas,M,36,amaro74@hotmail.com,+34923084026,cra 81 #53-39,Efectivo,Dell Inspiron 15,Dell,2,3000000,6000000,,,,,,,,,,,0,60000000,2018,3
28934,09/02/2018,01:50 p. m.,TechCore Bogotá #1,Bogotá,Griselda Arnaiz Palacio,Heraclio Aragonés Baños,M,36,heraclio26@hotmail.com,+34881 321 723,cra 48 #25-45,Tarjeta Crédito,Acer Swift 3,Acer,2,2600000,5200000,HP Envy 13,HP,10.0,40000000.0,40000000.0,Apple MacBook Pro 16,Apple,10.0,96000000.0,96000000.0,0,188000000,2018,2
28935,30/06/2016,04:36 p. m.,TechCore Medellín #2,Medellín,Claudia Sastre-Quintero,Ignacio Monreal-Guardia,M,36,ignacio67@hotmail.com,+34 981 19 49 85,cra 46 #43-54,Billetera Digital,Apple MacBook Air M1,Apple,2,5500000,11000000,Lenovo ThinkPad X1 Carbon,Lenovo,20.0,68000000.0,136000000.0,,,,,,0,246000000,2016,6
28936,10/12/2024,12:19 a. m.,TechCore Bogotá #1,Bogotá,Evaristo Guillen Peña,Sebastián Luz Múgica,M,18,sebastián27@gmail.com,+34 985 582 371,cra 44 #60-28,Tarjeta Débito,HP Spectre x360,HP,1,5200000,5200000,Dell Latitude 7420,Dell,20.0,56000000.0,112000000.0,Lenovo Legion 5 Pro,Lenovo,10.0,72000000.0,72000000.0,0,236000000,2024,12
28937,18/08/2021,04:10 p. m.,TechCore Pereira,Pereira,Jose Angel Rovira Adadia,Moreno Vilalta,M,24,moreno8@gmail.com,+34949132373,cll 93 #82-82,Tarjeta Crédito,HP Pavilion 15,HP,2,3500000,7000000,Lenovo Legion 5 Pro,Lenovo,10.0,72000000.0,72000000.0,,,,,,0,142000000,2021,8
28938,06/02/2016,08:39 a. m.,TechCore Medellín #2,Medellín,Luisina Lasa,Milagros Angélica Gomez Adán,F,49,milagros31@hotmail.com,+34 810 010 781,cll 6 #53-48,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,Dell Inspiron 15,Dell,20.0,30000000.0,60000000.0,Lenovo IdeaPad 5,Lenovo,10.0,28000000.0,28000000.0,0,156000000,2016,2
28939,14/10/2015,11:58 p. m.,TechCore Bogotá #1,Bogotá,María Belén Alegria Camps,Norberto Benitez Piñeiro,M,26,No especificado,+34985621749,cll 83 #92-94,Tarjeta Crédito,HP Omen 16,HP,1,6000000,6000000,Dell Inspiron 15,Dell,20.0,30000000.0,60000000.0,Asus TUF Gaming A15,Asus,10.0,48000000.0,48000000.0,0,168000000,2015,10
28940,04/07/2019,07:49 p. m.,TechCore Medellín #1,Medellín,Ibán López Córdoba,Lucio del Valentín,M,21,lucio42@yahoo.com,+34875 33 06 62,cra 24 #38-40,Tarjeta Crédito,Lenovo IdeaPad 5,Lenovo,2,2800000,5600000,Asus TUF Gaming A15,Asus,10.0,48000000.0,48000000.0,,,,,,1,93600000,2019,7
28941,19/06/2022,12:28 p. m.,TechCore Cali,Cali,Florencio Iker Vara Nebot,Amando Coca Manuel,M,45,amando35@hotmail.com,+34 947 30 48 83,cll 9 #7-55,Tarjeta Crédito,Samsung Galaxy Book Pro,Samsung,2,4800000,9600000,,,,,,,,,,,0,96000000,2022,6
28942,09/01/2015,05:14 p. m.,TechCore Medellín #1,Medellín,Ibán López Córdoba,Jovita Albero Sainz,F,38,jovita9@hotmail.com,+34 824 796 759,cra 73 #93-87,Tarjeta Crédito,Asus VivoBook 15,Asus,1,2400000,2400000,Apple MacBook Air M1,Apple,10.0,55000000.0,55000000.0,Lenovo Yoga 7i,Lenovo,20.0,44000000.0,88000000.0,0,167000000,2015,1
28943,21/05/2019,05:48 a. m.,TechCore Bogotá #2,Bogotá,Armida Azorin Plaza,Edu Llanos Esparza,M,35,edu28@yahoo.com,+34 983943976,cra 30 #9-73,Billetera Digital,Dell Alienware m15,Dell,2,8000000,16000000,Dell Latitude 7420,Dell,10.0,56000000.0,56000000.0,Acer Swift 3,Acer,20.0,26000000.0,52000000.0,1,241200000,2019,5
28944,16/09/2022,05:51 p. m.,TechCore Bogotá #2,Bogotá,Eloísa Plaza Hurtado,Carmelita Trini Amaya Núñez,F,38,carmelita75@hotmail.com,+34 807280250,cra 27 #2-44,Tarjeta Crédito,Lenovo Yoga 7i,Lenovo,2,4400000,8800000,HP Pavilion 15,HP,10.0,35000000.0,35000000.0,Dell Alienware m15,Dell,20.0,80000000.0,160000000.0,0,283000000,2022,9
28945,24/12/2021,05:16 p. m.,TechCore Bogotá #1,Bogotá,Evaristo Guillen Peña,Ana Belén Duque,F,30,ana7@gmail.com,+34845054356,cra 43 #46-43,Tarjeta Débito,HP Omen 16,HP,1,6000000,6000000,Lenovo Legion 5 Pro,Lenovo,20.0,72000000.0,144000000.0,HP Envy 13,HP,10.0,40000000.0,40000000.0,0,244000000,2021,12
28946,11/07/2016,10:53 p. m.,TechCore Bogotá #1,Bogotá,Griselda Arnaiz Palacio,Maura Morata Ayuso,F,38,maura70@gmail.com,+34924158730,cll 92 #47-37,Tarjeta Crédito,Apple MacBook Pro 14,Apple,2,8000000,16000000,Dell Inspiron 15,Dell,10.0,30000000.0,30000000.0,Dell Latitude 7420,Dell,10.0,56000000.0,56000000.0,5,233700000,2016,7
28947,05/09/2020,04:26 a. m.,TechCore Medellín #1,Medellín,Ibán López Córdoba,Soledad del Heredia,F,26,soledad75@hotmail.com,+34822 89 07 25,cll 99 #65-39,Billetera Digital,Apple MacBook Pro 14,Apple,2,8000000,16000000,Asus VivoBook 15,Asus,20.0,24000000.0,48000000.0,,,,,,0,208000000,2020,9
28948,06/12/2021,12:21 p. m.,TechCore Medellín #2,Medellín,Luisina Lasa,Loreto Vila,M,18,loreto8@gmail.com,+34 878 062 831,cll 15 #54-79,Efectivo,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,,,,,,,,,,,1,61200000,2021,12
28949,13/11/2024,03:51 p. m.,TechCore Medellín #1,Medellín,Eusebia Jara Macias,Pastora Mir Sastre,F,33,No especificado,+34973 688 734,cra 66 #74-4,Tarjeta Crédito,HP Envy 13,HP,2,4000000,8000000,Apple MacBook Pro 16,Apple,10.0,96000000.0,96000000.0,,,,,,5,167200000,2024,11
28950,31/10/2019,05:26 a. m.,TechCore Bogotá #2,Bogotá,Olivia Armas Ayuso,Danilo Valdés Cabañas,M,27,danilo43@hotmail.com,+34942 176 585,cra 2 #20-59,Tarjeta Crédito,Dell Latitude 7420,Dell,1,5600000,5600000,HP Pavilion 15,HP,20.0,35000000.0,70000000.0,,,,,,15,107100000,2019,10
28951,09/10/2023,01:25 p. m.,TechCore Cali,Cali,Basilio Marcos Barrena,Felipe Barrio Bertrán,M,47,felipe47@yahoo.com,+34984 98 80 55,cra 86 #40-68,Billetera Digital,Dell Alienware m15,Dell,2,8000000,16000000,HP Envy 13,HP,20.0,40000000.0,80000000.0,Samsung Galaxy Book Flex,Samsung,10.0,56000000.0,56000000.0,5,281200000,2023,10
28952,14/09/2024,05:52 p. m.,TechCore Pereira,Pereira,Amílcar Ortega-Alberto,Dimas Vergara Vazquez,M,42,dimas95@gmail.com,+34933469949,cll 86 #11-61,Tarjeta Crédito,HP Spectre x360,HP,2,5200000,10400000,Acer Predator Helios 300,Acer,20.0,56000000.0,112000000.0,HP Pavilion 15,HP,20.0,35000000.0,70000000.0,0,286000000,2024,9
28953,27/11/2020,11:13 a. m.,TechCore Bogotá #1,Bogotá,Griselda Arnaiz Palacio,Nicodemo Tolosa Echeverría,M,48,No especificado,+34 917 772 082,cll 17 #77-63,Tarjeta Crédito,Dell Alienware m15,Dell,1,8000000,8000000,Apple MacBook Pro 14,Apple,20.0,80000000.0,160000000.0,HP Spectre x360,HP,20.0,52000000.0,104000000.0,0,344000000,2020,11
28954,08/01/2019,10:09 p. m.,TechCore Medellín #1,Medellín,Ibán López Córdoba,Florentino Sanabria,M,49,florentino85@hotmail.com,+34900505871,cra 80 #15-7,Tarjeta Crédito,Acer Swift 3,Acer,1,2600000,2600000,Dell Alienware m15,Dell,20.0,80000000.0,160000000.0,,,,,,0,186000000,2019,1
28955,04/06/2023,06:58 p. m.,TechCore Pereira,Pereira,Jose Angel Rovira Adadia,Isaac Donoso Hernández,M,42,isaac3@gmail.com,+34942700257,cra 7 #20-33,Efectivo,Acer Aspire 5,Acer,1,2000000,2000000,Lenovo Legion 5 Pro,Lenovo,20.0,72000000.0,144000000.0,Apple iMac 24,Apple,10.0,64000000.0,64000000.0,5,216600000,2023,6
28956,20/12/2024,09:25 p. m.,TechCore Bogotá #1,Bogotá,Griselda Arnaiz Palacio,Curro Tolosa Barrena,M,43,curro38@hotmail.com,+34 800 589 101,cll 2 #77-35,Efectivo,Asus VivoBook 15,Asus,1,2400000,2400000,Samsung Galaxy Book Pro,Samsung,10.0,48000000.0,48000000.0,,,,,,0,72000000,2024,12
28957,28/05/2025,10:33 a. m.,TechCore Pereira,Pereira,María Ramírez Pou,Hernando Marciano Guijarro Llorente,M,37,hernando45@gmail.com,+34 902 805 236,cra 43 #96-59,Tarjeta Débito,Apple MacBook Air M1,Apple,2,5500000,11000000,Lenovo IdeaPad 5,Lenovo,20.0,28000000.0,56000000.0,Lenovo Yoga 7i,Lenovo,10.0,44000000.0,44000000.0,1,189000000,2025,5
28958,26/06/2022,01:18 a. m.,TechCore Medellín #2,Medellín,Juan José Porcel-Riera,Jordán Cabrera,M,18,jordán89@gmail.com,+34824 466 922,cra 62 #87-5,Billetera Digital,Dell XPS 13,Dell,2,4800000,9600000,HP Spectre x360,HP,20.0,52000000.0,104000000.0,,,,,,0,200000000,2022,6
